Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
    GRC,     .,    .,     ., 1965, 1965, 30,     1,   ACY,       1,0.12709,1.47448,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1965, 1965, 31,     1,   ACY,       1,0.11065,1.60157,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1965, 1965, 32,     1,   ACY,       1,0.09087,1.71222,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1965, 1965, 33,     1,   ACY,       1,0.08541,1.80309,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1965, 1965, 34,     1,   ACY,       1,0.07795,1.88850,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1965, 1965, 35,     1,   ACY,       1,0.06816,1.96645,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1965, 1965, 36,     1,   ACY,       1,0.05288,2.03461,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1965, 1965, 37,     1,   ACY,       1,0.03897,2.08749,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1965, 1965, 38,     1,   ACY,       1,0.03205,2.12646,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1965, 1965, 39,     1,   ACY,       1,0.02569,2.15851,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1965, 1965, 40,     1,   ACY,       1,0.01863,2.18420,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1965, 1965, 41,     1,   ACY,       1,0.01312,2.20283,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1965, 1965, 42,     1,   ACY,       1,0.00805,2.21595,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1965, 1965, 43,     1,   ACY,       1,0.00613,2.22400,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1965, 1965, 44,     1,   ACY,       1,0.00464,2.23013,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1965, 1965, 45,     1,   ACY,       1,0.00319,2.23477,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1965, 1965, 46,     1,   ACY,       1,0.00172,2.23796,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1965, 1965, 47,     1,   ACY,       1,0.00072,2.23968,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1965, 1965, 48,     1,   ACY,       1,0.00054,2.24040,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1965, 1965, 49,     1,   ACY,       1,0.00076,2.24094,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1965, 1965, 50,    99,   ACY,       1,0.00088,2.24170,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1966, 1966, 14,   -99,   ACY,       1,0.00035,0.00000,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1966, 1966, 15,     1,   ACY,       1,0.00262,0.00035,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1966, 1966, 16,     1,   ACY,       1,0.00813,0.00297,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 17,     1,   ACY,       1,0.02063,0.01110,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 18,     1,   ACY,       1,0.03993,0.03173,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 19,     1,   ACY,       1,0.06694,0.07166,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 20,     1,   ACY,       1,0.09022,0.13860,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 21,     1,   ACY,       1,0.11189,0.22882,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 22,     1,   ACY,       1,0.12741,0.34071,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 23,     1,   ACY,       1,0.14537,0.46812,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 24,     1,   ACY,       1,0.15986,0.61349,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 25,     1,   ACY,       1,0.16994,0.77335,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 26,     1,   ACY,       1,0.16424,0.94329,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 27,     1,   ACY,       1,0.15508,1.10753,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 28,     1,   ACY,       1,0.14304,1.26261,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 29,     1,   ACY,       1,0.14276,1.40565,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 30,     1,   ACY,       1,0.12775,1.54841,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 31,     1,   ACY,       1,0.11390,1.67616,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 32,     1,   ACY,       1,0.09538,1.79006,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 33,     1,   ACY,       1,0.08754,1.88544,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 34,     1,   ACY,       1,0.07589,1.97298,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 35,     1,   ACY,       1,0.06586,2.04887,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 36,     1,   ACY,       1,0.05335,2.11473,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 37,     1,   ACY,       1,0.04045,2.16808,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 38,     1,   ACY,       1,0.03090,2.20853,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 39,     1,   ACY,       1,0.02484,2.23943,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 40,     1,   ACY,       1,0.01774,2.26427,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 41,     1,   ACY,       1,0.01308,2.28201,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 42,     1,   ACY,       1,0.00776,2.29509,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 43,     1,   ACY,       1,0.00549,2.30285,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 44,     1,   ACY,       1,0.00359,2.30834,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 45,     1,   ACY,       1,0.00261,2.31193,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 46,     1,   ACY,       1,0.00156,2.31454,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 47,     1,   ACY,       1,0.00072,2.31610,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 48,     1,   ACY,       1,0.00029,2.31682,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1966, 1966, 49,     1,   ACY,       1,0.00049,2.31711,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1966, 1966, 50,    99,   ACY,       1,0.00067,2.31760,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1967, 1967, 14,   -99,   ACY,       1,0.00038,0.00000,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1967, 1967, 15,     1,   ACY,       1,0.00311,0.00038,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1967, 1967, 16,     1,   ACY,       1,0.01099,0.00349,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 17,     1,   ACY,       1,0.02439,0.01448,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 18,     1,   ACY,       1,0.04569,0.03887,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 19,     1,   ACY,       1,0.07443,0.08456,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 20,     1,   ACY,       1,0.09990,0.15899,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 21,     1,   ACY,       1,0.12055,0.25889,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 22,     1,   ACY,       1,0.13928,0.37944,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 23,     1,   ACY,       1,0.15353,0.51872,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 24,     1,   ACY,       1,0.16335,0.67225,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 25,     1,   ACY,       1,0.17323,0.83560,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 26,     1,   ACY,       1,0.18082,1.00883,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 27,     1,   ACY,       1,0.17074,1.18965,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 28,     1,   ACY,       1,0.15338,1.36039,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 29,     1,   ACY,       1,0.14405,1.51377,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 30,     1,   ACY,       1,0.12995,1.65782,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 31,     1,   ACY,       1,0.11417,1.78777,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 32,     1,   ACY,       1,0.09700,1.90194,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 33,     1,   ACY,       1,0.08931,1.99894,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 34,     1,   ACY,       1,0.07592,2.08825,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 35,     1,   ACY,       1,0.06549,2.16417,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 36,     1,   ACY,       1,0.05622,2.22966,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 37,     1,   ACY,       1,0.04551,2.28588,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 38,     1,   ACY,       1,0.03421,2.33139,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 39,     1,   ACY,       1,0.02436,2.36560,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 40,     1,   ACY,       1,0.01779,2.38996,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 41,     1,   ACY,       1,0.01253,2.40775,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 42,     1,   ACY,       1,0.00828,2.42028,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 43,     1,   ACY,       1,0.00589,2.42856,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 44,     1,   ACY,       1,0.00379,2.43445,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 45,     1,   ACY,       1,0.00258,2.43824,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 46,     1,   ACY,       1,0.00166,2.44082,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 47,     1,   ACY,       1,0.00098,2.44248,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 48,     1,   ACY,       1,0.00060,2.44346,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1967, 1967, 49,     1,   ACY,       1,0.00060,2.44406,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1967, 1967, 50,    99,   ACY,       1,0.00052,2.44466,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1968, 1968, 14,   -99,   ACY,       1,0.00051,0.00000,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1968, 1968, 15,     1,   ACY,       1,0.00405,0.00051,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1968, 1968, 16,     1,   ACY,       1,0.01286,0.00456,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 17,     1,   ACY,       1,0.02915,0.01742,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 18,     1,   ACY,       1,0.04896,0.04657,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 19,     1,   ACY,       1,0.07517,0.09553,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 20,     1,   ACY,       1,0.10082,0.17070,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 21,     1,   ACY,       1,0.12378,0.27152,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 22,     1,   ACY,       1,0.13843,0.39530,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 23,     1,   ACY,       1,0.15251,0.53373,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 24,     1,   ACY,       1,0.16182,0.68624,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 25,     1,   ACY,       1,0.16532,0.84806,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 26,     1,   ACY,       1,0.17024,1.01338,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 27,     1,   ACY,       1,0.17030,1.18362,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 28,     1,   ACY,       1,0.15891,1.35392,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 29,     1,   ACY,       1,0.14503,1.51283,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 30,     1,   ACY,       1,0.12559,1.65786,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 31,     1,   ACY,       1,0.10921,1.78345,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 32,     1,   ACY,       1,0.09281,1.89266,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 33,     1,   ACY,       1,0.08693,1.98547,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 34,     1,   ACY,       1,0.07623,2.07240,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 35,     1,   ACY,       1,0.06387,2.14863,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 36,     1,   ACY,       1,0.05221,2.21250,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 37,     1,   ACY,       1,0.04213,2.26471,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 38,     1,   ACY,       1,0.03444,2.30684,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 39,     1,   ACY,       1,0.02547,2.34128,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 40,     1,   ACY,       1,0.01724,2.36675,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 41,     1,   ACY,       1,0.01201,2.38399,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 42,     1,   ACY,       1,0.00764,2.39600,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 43,     1,   ACY,       1,0.00580,2.40364,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 44,     1,   ACY,       1,0.00349,2.40944,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 45,     1,   ACY,       1,0.00212,2.41293,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 46,     1,   ACY,       1,0.00132,2.41505,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 47,     1,   ACY,       1,0.00090,2.41637,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 48,     1,   ACY,       1,0.00060,2.41727,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1968, 1968, 49,     1,   ACY,       1,0.00061,2.41787,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1968, 1968, 50,    99,   ACY,       1,0.00055,2.41848,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1969, 1969, 14,   -99,   ACY,       1,0.00053,0.00000,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1969, 1969, 15,     1,   ACY,       1,0.00405,0.00053,       ODE,  estimate,    GRC_01,   .,    2
    GRC,     .,    .,     ., 1969, 1969, 16,     1,   ACY,       1,0.01231,0.00458,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1969, 1969, 17,     1,   ACY,       1,0.02929,0.01689,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1969, 1969, 18,     1,   ACY,       1,0.05301,0.04618,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1969, 1969, 19,     1,   ACY,       1,0.07771,0.09919,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1969, 1969, 20,     1,   ACY,       1,0.09888,0.17690,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1969, 1969, 21,     1,   ACY,       1,0.11948,0.27578,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1969, 1969, 22,     1,   ACY,       1,0.13604,0.39526,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1969, 1969, 23,     1,   ACY,       1,0.14911,0.53130,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1969, 1969, 24,     1,   ACY,       1,0.15853,0.68041,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1969, 1969, 25,     1,   ACY,       1,0.15959,0.83894,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1969, 1969, 26,     1,   ACY,       1,0.15559,0.99853,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1969, 1969, 27,     1,   ACY,       1,0.15262,1.15412,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1969, 1969, 28,     1,   ACY,       1,0.15141,1.30674,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1969, 1969, 29,     1,   ACY,       1,0.14463,1.45815,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1969, 1969, 30,     1,   ACY,       1,0.12429,1.60278,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1969, 1969, 31,     1,   ACY,       1,0.10396,1.72707,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1969, 1969, 32,     1,   ACY,       1,0.08844,1.83103,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1969, 1969, 33,     1,   ACY,       1,0.08352,1.91947,       ODE,  estimate,    GRC_01,   .,    0
    GRC,     .,    .,     ., 1969, 1969, 34,     1,   ACY,       1,0.07522,2.00299,       ODE,  estimate,    GRC_01,   .,    0
